"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043292","contractile muscle fiber","58/3020","65/4550",0.892307692307692,1.34437086092715,3.92841694300029,1.85305493263603e-05,0.000316563550991988,0.000316563550991988,"MYPN/PLEC/FBXL22/FLNA/BAG3/FKRP/MYOZ3/MYH11/MYL9/TPM2/RYR1/MYH7B/HRC/FHL3/JPH2/ANKRD23/FHOD3/DMD/RTN2/MYBPH/NOS1AP/PDLIM2/CALM3/ACTN4/COL6A1/PDE4DIP/FLNC/PDLIM7/TPM1/SYNPO/REM1/IGFN1/MYH3/BIN1/ADPRHL1/ARHGEF25/PRICKLE4/S100A1/JUP/SPTBN1/MYL5/OBSCN/KRT8/KY/MYL6B/SYNM/ANK1/SVIL/DAG1/CRYAB/MYOM1/MYH15/LMOD1/FLNB/OBSL1/HABP4/STUB1/HSPB1",58
"GO:0001725","stress fiber","32/3020","33/4550",0.96969696969697,1.46096728878186,3.73351376766592,2.25404086101891e-05,0.000355444905006828,0.000355444905006828,"FAM107A/BAG3/MYL9/MYH9/TRIP6/MYH14/MYH10/PXN/FHL3/FHOD1/SIPA1L3/CORO1B/FSCN1/ABLIM3/PDLIM2/SORBS1/GAS2L2/ACTN4/GAS2L1/PDLIM7/TPM1/SYNPO/PRICKLE4/AMOT/ZYX/MICALL2/GAS2/LIMCH1/VANGL2/FBLIM1/FLNB/PPP1R12C",32
"GO:0097517","contractile actin filament bundle","32/3020","33/4550",0.96969696969697,1.46096728878186,3.73351376766592,2.25404086101891e-05,0.000355444905006828,0.000355444905006828,"FAM107A/BAG3/MYL9/MYH9/TRIP6/MYH14/MYH10/PXN/FHL3/FHOD1/SIPA1L3/CORO1B/FSCN1/ABLIM3/PDLIM2/SORBS1/GAS2L2/ACTN4/GAS2L1/PDLIM7/TPM1/SYNPO/PRICKLE4/AMOT/ZYX/MICALL2/GAS2/LIMCH1/VANGL2/FBLIM1/FLNB/PPP1R12C",32
"GO:0098793","presynapse","140/3020","175/4550",0.8,1.20529801324503,3.89072438303367,3.73331894860705e-05,0.000566911395899589,0.000566911395899589,"CHRNB2/GAK/ADRA2A/GABRA2/GRIN3B/CACNA2D2/PCDH8/CPLX2/STXBP1/ZNRF1/LRFN3/GABBR1/GRIA1/BAIAP2/RIMS3/RAB13/EHD1/RAB40A/KCNJ9/TRPC5/SYT7/GIPC1/KCTD8/STX1A/SH3GL1/IGSF8/NOG/KCNC1/DENND1A/SYNGR1/KCNC4/GRIK4/RAB40C/OXT/RAB11B/SYNGR3/SNPH/TBC1D24/ADCY8/DOC2A/IQSEC1/RPH3AL/ATP2B3/NECAB2/SLC6A9/SLC29A4/RGS7BP/SYN1/ADAM11/BSN/LRFN2/GNAO1/NRXN1/AP3D1/APBA1/SLC6A4/HTR1B/PRRT1/AP3B2/HAP1/SLC2A4/GRIK5/SYT12/PTPRS/SYN3/CALM3/CLTB/NGFR/FXYD6/ADORA1/NLGN3/FLRT3/SCRIB/FAAH/SNCG/EFNB1/PIANP/SYN2/PRRT2/HCN1/ITGA3/NTM/SYT13/SYP/LRRC4B/DVL1/GIT1/OPRK1/HIP1/DGKQ/GDI1/SEMA4C/SLC17A7/DNM1/GRIK1/BIN1/PPFIA4/CRHR2/NRXN2/AP2A1/ARHGAP44/SLC29A1/UCN/PIP5K1C/CPLX1/TSNARE1/RIMS4/NTF3/BRSK1/CACFD1/RMDN3/PICK1/GRIPAP1/GRIK3/SH3GL3/CTBP1/MICAL1/ABCC8/NLGN2/SPHK1/BAIAP3/RNF112/PRAF2/RABAC1/WFS1/SH3GL2/SRCIN1/CALB2/CRMP1/VAMP2/ERBB2/GRM2/ATP6V0E2/STX1B/PDE2A/SLC22A1/ERBB4/SYPL2/ATP6V1B1/TNN",140
"GO:0030017","sarcomere","47/3020","52/4550",0.903846153846154,1.36175496688742,3.68571859260617,5.53468891323603e-05,0.000810436590866704,0.000810436590866705,"MYPN/PLEC/FBXL22/FLNA/BAG3/MYOZ3/MYL9/TPM2/RYR1/HRC/FHL3/JPH2/ANKRD23/FHOD3/DMD/RTN2/MYBPH/NOS1AP/PDLIM2/CALM3/ACTN4/FLNC/PDLIM7/TPM1/SYNPO/REM1/IGFN1/MYH3/BIN1/ADPRHL1/ARHGEF25/PRICKLE4/S100A1/JUP/SPTBN1/OBSCN/KRT8/KY/ANK1/CRYAB/MYOM1/LMOD1/FLNB/OBSL1/HABP4/STUB1/HSPB1",47
"GO:1902495","transmembrane transporter complex","101/3020","123/4550",0.821138211382114,1.23714531847305,3.74565759917231,6.51565004496292e-05,0.000921178109805103,0.000921178109805103,"CHRNB2/SHISA6/TPCN1/GABRA2/GRIN3B/CACNA2D2/KCNIP1/KCNB1/KCNH4/FXYD1/COX7A1/CACNB3/ATP1B2/KCNK15/CACNB1/GRIA1/KCND1/PKD1/GABRG1/KCNIP2/KCNIP3/CLCN2/KCNQ4/KCNJ9/TRPC5/SCNN1D/ZACN/KCNG1/STX1A/HCN3/KCNC1/KCNJ13/RYR1/KCNJ16/KCNN4/KCNC4/HCN4/GRIA4/GRIK4/CACNG8/CACNA1A/CLIC5/KCND2/TTYH1/KCNJ11/CACNA1G/ATP1A4/KCNJ12/DPP6/CLCNKA/KCNG2/ATP1A2/TPCN2/CACNA1F/KCNH3/GRIK5/ABCB8/CALM3/TMEM109/COX4I2/SCNN1A/TTYH3/PRKACA/SCN4B/HCN1/AMIGO1/OLFM2/CACNA1H/KCNB2/KCNQ5/GRIN2C/ABCB6/SLC17A7/GRIK1/SHISA9/ABCG8/KCNIP4/GABRE/CLCN7/ABCA2/KCNK10/VWC2/SLC9A1/GRIK3/TCIRG1/ABCC8/KCNAB1/TRPM4/SCN1B/GRIN2B/SCN4A/CNIH2/VAMP2/CTTN/KCNF1/GRID1/ATP6V0E2/SCN2B/NDUFS7/ATP6V1B1/KCNK7",101
"GO:0034702","monoatomic ion channel complex","86/3020","103/4550",0.83495145631068,1.25795666430914,3.72003926997026,6.88938042140977e-05,0.000941548657592669,0.000941548657592669,"CHRNB2/SHISA6/TPCN1/GABRA2/GRIN3B/CACNA2D2/KCNIP1/KCNB1/KCNH4/CACNB3/KCNK15/CACNB1/GRIA1/KCND1/PKD1/GABRG1/KCNIP2/KCNIP3/CLCN2/KCNQ4/KCNJ9/TRPC5/SCNN1D/KCNG1/STX1A/HCN3/KCNC1/KCNJ13/RYR1/KCNJ16/KCNN4/KCNC4/HCN4/GRIA4/GRIK4/CACNG8/CACNA1A/CLIC5/KCND2/TTYH1/KCNJ11/CACNA1G/KCNJ12/DPP6/CLCNKA/KCNG2/TPCN2/CACNA1F/KCNH3/GRIK5/ABCB8/CALM3/TMEM109/SCNN1A/TTYH3/PRKACA/SCN4B/HCN1/AMIGO1/OLFM2/CACNA1H/KCNB2/KCNQ5/GRIN2C/SLC17A7/GRIK1/SHISA9/KCNIP4/GABRE/CLCN7/KCNK10/VWC2/GRIK3/ABCC8/KCNAB1/TRPM4/SCN1B/GRIN2B/SCN4A/CNIH2/VAMP2/CTTN/KCNF1/GRID1/SCN2B/KCNK7",86
"GO:0032432","actin filament bundle","33/3020","35/4550",0.942857142857143,1.4205298013245,3.50846903049807,9.63629191143624e-05,0.00127447731731899,0.00127447731731899,"FAM107A/BAG3/MYL9/MYH9/TRIP6/MYH14/MYH10/PXN/FHL3/FHOD1/SIPA1L3/CORO1B/FSCN1/ABLIM3/PDLIM2/SORBS1/GAS2L2/ACTN4/GAS2L1/PDLIM7/TPM1/SYNPO/PRICKLE4/AMOT/ZYX/MICALL2/GAS2/LIMCH1/VANGL2/CRYAB/FBLIM1/FLNB/PPP1R12C",33
"GO:0031674","I band","36/3020","39/4550",0.923076923076923,1.39072847682119,3.44260090668584,0.000152086341497056,0.00194860625043102,0.00194860625043102,"MYPN/PLEC/FBXL22/FLNA/BAG3/MYOZ3/MYL9/RYR1/HRC/FHL3/JPH2/ANKRD23/FHOD3/DMD/RTN2/NOS1AP/PDLIM2/ACTN4/FLNC/PDLIM7/SYNPO/REM1/IGFN1/BIN1/PRICKLE4/S100A1/JUP/OBSCN/KRT8/KY/ANK1/CRYAB/FLNB/OBSL1/STUB1/HSPB1",36
"GO:0043025","neuronal cell body","126/3020","159/4550",0.792452830188679,1.19392727727102,3.49680543198448,0.000203792737832409,0.00253197037912993,0.00253197037912993,"ADRA2A/GABRA2/GRIN3B/KCNB1/CPLX2/TGFB1/FLNA/MAP1S/P2RX6/SEMA4F/TRAK2/GABBR1/GRIA1/BAIAP2/KCND1/NAV2/INHA/SHANK2/DMWD/RTN4RL1/CLCN2/ATOH7/APOE/PPP1R1B/TRPC5/MAPK8IP2/AKAP12/MYH10/PMM1/PPP1R9B/NCDN/KCNC1/KCNN4/KCNC4/TMPRSS5/PRPH/GRIA4/CSNK1E/HPN/TXNRD2/CADM2/PPP2R1A/DPYSL5/ZNF385A/CACNA1A/FBXO31/KCND2/IGF2BP1/ADCY8/PDE1B/RTN4RL2/CX3CL1/SKOR1/RGS7BP/ADAM11/NRXN1/PRKAR2B/ADAM21/MAP1A/CYGB/ATP1A2/SLC12A5/CACNA1F/RPTOR/APOD/PTPRS/KATNB1/SPTBN4/KNDC1/NGFR/ASIC2/HCFC1/ADORA1/MAPT/SNCG/KREMEN1/OPN4/NSMF/NEFM/NRSN2/TTBK1/HCN1/BRD1/AMIGO1/MPL/SYNPO/FCHSD1/DVL1/KCNB2/KIF5A/OPRK1/CNTN2/GDI1/MAST1/DAB2IP/TUBB4A/PTPRF/STRN4/DNER/UCN/PSD2/CPLX1/GFRA1/SORCS2/DCTN1/PURA/GRIPAP1/GRIK3/FLRT1/NMNAT3/ARC/TRPM4/RNF112/SCN1B/NUMA1/HIP1R/CRYAB/CRMP1/COBL/RIN3/RAC3/ABL1/RAB17/NDUFS7/FLNB/TNN",126
