"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005764","lysosome","123/1530","233/4550",0.527896995708155,1.5698897584785,6.35591383284776,5.06124031720427e-10,1.88646230004887e-08,1.88646230004887e-08,"ATP10B/SIDT1/MLC1/PRF1/ATP6V1A/LYZ/CTBS/RAB39B/GZMA/IL4I1/TFRC/C3AR1/LUM/GZMB/CMTM6/AP1S3/GZMH/SORL1/SRGN/RETN/RNF13/HLA-DMA/CCT2/NPC2/CXCR4/GLIPR1/SLC31A2/ACAN/SLC46A3/CTSS/HLA-DRA/SLC7A11/RAB39A/LIPA/DNAJC3/MFSD1/CDH1/CTSK/PPT1/HLA-DOA/CXCR2/MFSD2A/TM4SF19/GPR155/DRAM2/ADAM8/CD1B/PLBD1/NSG1/GLB1/LAMP5/CTSW/FPR1/DRAM1/ATP6AP2/RAB27A/CTSZ/B2M/SLC7A5/GGH/CTSB/DNASE2B/GLA/ITM2C/EVA1A/IL1B/HLA-DRB4/NKG7/PRSS16/ARG1/GCA/RNASE3/LYN/HLA-DQB1/HLA-DRB1/AP1S2/LAMP2/SNCA/CTSH/DEFA1/TRAF3IP3/HPSE/RNASE6/CTSC/CST7/RNASE2/MNDA/IFI30/CREG1/SLC38A9/HEXB/GIMAP5/PLAC8/LAPTM5/AP1M2/OCIAD2/HLA-DMB/HLA-DQB2/TLR7/FASLG/SLC39A8/TMEM163/HLA-DOB/ATP11C/LAMP3/CLNK/SDC1/AGA/TLR8/ABCA13/HLA-DPB1/STARD3NL/TMEM45B/CEACAM8/C9orf72/CCZ1B/GNLY/HLA-DPA1/TXNDC5/RAP1B/ATP6V0E1/HLA-DQA1/SLCO4C1",123
"GO:0042101","T cell receptor complex","18/1530","18/4550",1,2.97385620915033,5.97182436590391,2.82661813274341e-09,9.65761195353997e-08,9.65761195353997e-08,"CD247/CD8B/TRAC/TRDC/CD8A/CD3E/TRAT1/ZAP70/TRAV12-1/CD3G/SKAP1/TRB/CD6/TRA/CD3D/TRGC2/ALCAM/TRAV20",18
"GO:0070821","tertiary granule membrane","24/1530","27/4550",0.888888888888889,2.64342774146696,6.09564145953715,3.57302785714118e-09,1.12687801648299e-07,1.12687801648299e-07,"GPR84/FPR2/MGAM/LILRA3/COPB1/FCAR/CLEC5A/LAIR1/FCER1G/CLEC12A/CYBB/CD53/ADAM8/CLEC4C/SLC2A3/ATP6AP2/NRAS/PTAFR/CLEC4D/ATP8B4/OLR1/SNAP25/CD300A/CEACAM8",24
"GO:0060205","cytoplasmic vesicle lumen","61/1530","98/4550",0.622448979591837,1.85107376283847,6.0618177424461,4.50598328246523e-09,1.31960938986482e-07,1.31960938986482e-07,"S100P/PRF1/TCN1/LYZ/ALOX5/FCN1/GZMB/HP/CHI3L1/SRGN/QPCT/BIN2/RETN/CCT2/NPC2/LCN2/PF4/DNAJC3/CXCL1/F13A1/FOLR3/DERA/PNP/CAMP/LRG1/GLB1/S100A9/CTSW/SERPINA1/GMFG/RAB27A/CTSZ/B2M/GGH/MMRN1/PPBP/GLA/S100A12/DOCK2/PCSK1/PRDX4/ARG1/GCA/RNASE3/PSMA5/S100A8/CTSH/DEFA1/HPSE/CTSC/RNASE2/MNDA/PGM2/CREG1/HEXB/PLAC8/FASLG/MMP8/AGA/SCG3/TXNDC5",61
"GO:0031983","vesicle lumen","61/1530","99/4550",0.616161616161616,1.83237604806232,5.95948302726782,7.95294239269424e-09,2.17380425400309e-07,2.17380425400309e-07,"S100P/PRF1/TCN1/LYZ/ALOX5/FCN1/GZMB/HP/CHI3L1/SRGN/QPCT/BIN2/RETN/CCT2/NPC2/LCN2/PF4/DNAJC3/CXCL1/F13A1/FOLR3/DERA/PNP/CAMP/LRG1/GLB1/S100A9/CTSW/SERPINA1/GMFG/RAB27A/CTSZ/B2M/GGH/MMRN1/PPBP/GLA/S100A12/DOCK2/PCSK1/PRDX4/ARG1/GCA/RNASE3/PSMA5/S100A8/CTSH/DEFA1/HPSE/CTSC/RNASE2/MNDA/PGM2/CREG1/HEXB/PLAC8/FASLG/MMP8/AGA/SCG3/TXNDC5",61
"GO:0005773","vacuole","127/1530","251/4550",0.50597609561753,1.50470015363383,5.85445925033465,8.72728751723971e-09,2.23636742629268e-07,2.23636742629268e-07,"ATP10B/SIDT1/MLC1/PRF1/VMP1/ATP6V1A/LYZ/CTBS/RAB39B/GZMA/IL4I1/TFRC/C3AR1/LUM/GZMB/CMTM6/AP1S3/GZMH/SORL1/SRGN/RETN/RNF13/HLA-DMA/CCT2/NPC2/CXCR4/GLIPR1/WIPI1/SLC31A2/ACAN/SLC46A3/CTSS/HLA-DRA/SLC7A11/RAB39A/LIPA/DNAJC3/MFSD1/CDH1/CTSK/PPT1/HLA-DOA/CXCR2/MFSD2A/TM4SF19/GPR155/DRAM2/ADAM8/CD1B/PLBD1/NSG1/GLB1/LAMP5/CTSW/FPR1/DRAM1/ATP6AP2/RAB27A/CTSZ/B2M/SLC7A5/GGH/CTSB/DNASE2B/GLA/ITM2C/EVA1A/IL1B/HLA-DRB4/NKG7/PRSS16/ARG1/GCA/RNASE3/LYN/HLA-DQB1/GLB1L3/HLA-DRB1/AP1S2/LAMP2/SNCA/CTSH/DEFA1/TRAF3IP3/HPSE/RNASE6/CTSC/CST7/RNASE2/MNDA/IFI30/CREG1/TP53INP1/SLC38A9/HEXB/GIMAP5/PLAC8/LAPTM5/AP1M2/OCIAD2/HLA-DMB/HLA-DQB2/TLR7/FASLG/SLC39A8/TMEM163/HLA-DOB/ATP11C/LAMP3/CLNK/SDC1/AGA/TLR8/ABCA13/HLA-DPB1/STARD3NL/TMEM45B/CEACAM8/C9orf72/CCZ1B/GNLY/HLA-DPA1/TXNDC5/RAP1B/ATP6V0E1/HLA-DQA1/SLCO4C1",127
"GO:0035579","specific granule membrane","27/1530","33/4550",0.818181818181818,2.4331550802139,5.88064989613203,1.55869866820807e-08,3.75921443509005e-07,3.75921443509005e-07,"C3AR1/CMTM6/GPR84/FPR2/P2RX1/MS4A3/LILRA3/FCAR/CLEC5A/LAIR1/CLEC12A/CYBB/CD53/ADAM8/ITGAL/SLC2A3/MMP25/CEACAM3/BST1/PTPRJ/SLC27A2/CLEC4D/ATP8B4/OLR1/SNAP25/CEACAM8/SLCO4C1",27
"GO:0034774","secretory granule lumen","58/1530","95/4550",0.610526315789474,1.8156174750602,5.71774368637702,3.02288773401149e-08,6.88546650524839e-07,6.88546650524839e-07,"S100P/TCN1/LYZ/ALOX5/FCN1/HP/CHI3L1/SRGN/QPCT/BIN2/RETN/CCT2/NPC2/LCN2/PF4/DNAJC3/CXCL1/F13A1/FOLR3/DERA/PNP/CAMP/LRG1/GLB1/S100A9/CTSW/SERPINA1/GMFG/RAB27A/CTSZ/B2M/GGH/MMRN1/PPBP/GLA/S100A12/DOCK2/PCSK1/PRDX4/ARG1/GCA/RNASE3/PSMA5/S100A8/CTSH/DEFA1/HPSE/CTSC/RNASE2/MNDA/PGM2/CREG1/HEXB/PLAC8/MMP8/AGA/SCG3/TXNDC5",58
"GO:0000775","chromosome, centromeric region","41/1530","62/4550",0.661290322580645,1.96658233185747,5.45391651028368,1.438420693832e-07,3.10396044458484e-06,3.10396044458484e-06,"HELLS/ZWINT/IKZF1/AURKB/CENPA/SKA3/CENPF/NDC80/TOP2A/MIS12/NUF2/BUB1/ZWILCH/MAD2L1/BIRC5/NUP37/CENPE/AURKA/TEX14/NCAPG/SKA1/SPC25/KIF2C/BUB1B/CDC20/CDCA8/KIF18A/GTF2B/EZH2/KNTC1/NEK2/ESCO2/CENPK/SMC4/ERCC6L/TTK/CCNB1/HJURP/MIS18BP1/ITGB3BP/RASSF2",41
"GO:1904724","tertiary granule lumen","20/1530","23/4550",0.869565217391304,2.58596192100028,5.42689774774099,1.77306916627662e-07,3.63479179086707e-06,3.63479179086707e-06,"TCN1/LYZ/HP/MMP9/QPCT/CTSS/TNFAIP6/CXCL1/FOLR3/CAMP/LRG1/B2M/GGH/PPBP/CTSH/HBB/MMP8/PRSS3/FLG2/LTA4H",20
