"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0004540","RNA nuclease activity","14/1485","19/4420",0.736842105263158,2.19315966684388,3.7069852262921,0.000406415747692366,0.00543971846911321,0.0054397184691132,"SAMHD1/ERI1/RPP40/SLFN14/SLFN12L/ISG20/RNASE3/ZC3H12D/RNASE6/RNASE2/SLFN13/XRN1/EXO1/LACTB2",14
"GO:0061134","peptidase regulator activity","33/1485","60/4420",0.55,1.63703703703704,3.53360693118822,0.000486816832850524,0.00635295966869933,0.00635295966869933,"SPINT2/NLRC4/SPINK2/PSME2/SERPINB7/SORL1/NLRP7/BIRC6/SERPINA12/BIRC5/CSTA/PTTG1/RARRES1/CST1/SERPINA1/SERPINB5/TIFAB/LXN/PI3/CST6/SNCA/CARD16/CTSH/CTSC/HMSD/PI15/CST7/AIM2/TANK/SERPINI2/SPINK5/SERPINE2/CASP1",33
"GO:0061135","endopeptidase regulator activity","27/1485","47/4420",0.574468085106383,1.70986460348162,3.47981284005734,0.000632329402415605,0.00805063287953527,0.00805063287953526,"SPINT2/NLRC4/SPINK2/PSME2/SERPINB7/SORL1/NLRP7/BIRC6/SERPINA12/BIRC5/CSTA/PTTG1/RARRES1/CST1/SERPINA1/SERPINB5/LXN/PI3/CST6/SNCA/CARD16/HMSD/CST7/AIM2/SERPINI2/SPINK5/SERPINE2",27
"GO:0030414","peptidase inhibitor activity","25/1485","43/4420",0.581395348837209,1.73048312583196,3.42355506466635,0.000784149275511208,0.00974585528135359,0.00974585528135359,"SPINT2/SPINK2/SERPINB7/SORL1/NLRP7/BIRC6/SERPINA12/BIRC5/CSTA/PTTG1/RARRES1/CST1/SERPINA1/SERPINB5/LXN/PI3/CST6/SNCA/CARD16/HMSD/PI15/CST7/SERPINI2/SPINK5/SERPINE2",25
"GO:0004866","endopeptidase inhibitor activity","24/1485","41/4420",0.585365853658537,1.74230105937423,3.39629738663474,0.000870722189484045,0.0105701623932714,0.0105701623932714,"SPINT2/SPINK2/SERPINB7/SORL1/NLRP7/BIRC6/SERPINA12/BIRC5/CSTA/PTTG1/RARRES1/CST1/SERPINA1/SERPINB5/LXN/PI3/CST6/SNCA/CARD16/HMSD/CST7/SERPINI2/SPINK5/SERPINE2",24
"GO:0004252","serine-type endopeptidase activity","29/1485","53/4420",0.547169811320755,1.62861317578299,3.27454522800703,0.00118139531333191,0.014015644399074,0.014015644399074,"MMP3/MMP13/GZMA/GZMB/HP/MMP12/GZMH/MMP9/PRSS21/CTSS/KLK1/KLK7/CTSK/MMP1/CFB/ADAM8/FAP/KLK11/TMPRSS3/PCSK1/MMP7/CMA1/CTSH/CTSC/GZMM/GZMK/MMP8/SEC11C/PRSS3",29
"GO:0140677","molecular function activator activity","153/1485","375/4420",0.408,1.21438383838384,3.08652350113448,0.00137958259801407,0.0160031581369632,0.0160031581369632,"TBC1D10C/CXCL3/INSL3/RASGRP3/ECT2/CCL7/PNOC/CCL8/TCL1A/NLRC4/IL21/STAP1/RGS18/CCL4/CKLF/IL1A/CCL5/PCNA/PSME2/CD72/TOPBP1/CCL3/RGS8/IL23A/CSF2/TGM2/CCL3L1/CASP3/ADCYAP1/RETN/SPP1/HAMP/CLEC2D/IL26/DEPDC1B/IFNG/CCL23/IQGAP2/PF4/RGS2/IL1RN/SCG2/ATP1B3/UTS2/ICAM3/ADM2/CCL24/CXCL1/TNFSF18/XCL2/CMTM2/IL10/CCL22/PF4V1/ARAP2/PMCH/PTTG1/XRCC4/AURKA/PARP8/CD274/CCL3L3/CXCL13/DBF4/IL36RN/SEC23B/NAMPT/MAP3K9/PDCD1LG2/TAGAP/CXCL10/ACAP1/CXCL9/TIFAB/GMFG/IL12A/LCK/MIA/CKS2/PPBP/CDC20/CXCL2/DOCK2/DEPDC1/IL7/TGFA/CD86/IL1B/ARHGAP18/XCL1/FBN2/OSM/TNF/LYN/CD40LG/GAL/RGS1/TPX2/IL11/TNFSF13B/SNCA/TNFSF14/GDF3/MANF/STC1/IFNE/CTSH/CD48/CTSC/ARHGDIB/CHN1/CHML/WNT16/CLEC2B/CCL13/CCL17/RELN/ULBP1/ELMOD2/CD80/ODC1/AIM2/VSTM1/EREG/HIF1A/LTB/PLEK/IL12B/TANK/WNT10A/FASLG/ARHGAP25/ARHGAP11B/LTA/RGS13/CCL2/CCNB1/BTK/JAK2/ULBP2/IL18/NCKAP1L/CCL25/CCL19/ARHGAP15/C9orf72/TNFSF10/CXCL11/CCL18/ICAM4/CXCL6/CCL11/CASP1",153
"GO:0046906","tetrapyrrole binding","27/1485","49/4420",0.551020408163265,1.64007421150278,3.20449162933314,0.00150640911259569,0.0170944686255424,0.0170944686255424,"TCN1/CYP7B1/IDO2/CYP4F22/HBG1/CYP24A1/HBD/HBM/CYBB/NOS2/HBQ1/ADGB/STEAP1/FA2H/BACH1/IDO1/PTGS2/HBA2/HBG2/HBA1/TDO2/HBB/CYP1A1/FLVCR2/CYB5R4/JAK2/CYP4F3",27
"GO:0001530","lipopolysaccharide binding","10/1485","13/4420",0.769230769230769,2.28956228956229,3.31179655743254,0.00173922113808538,0.0193164560442675,0.0193164560442675,"PSMA1/CASP4/LY96/GBP1/CAMP/CD6/TLR2/RNASE3/PTAFR/LBP",10
"GO:0019825","oxygen binding","12/1485","17/4420",0.705882352941177,2.1010101010101,3.23491293226146,0.00198815649859677,0.0216212019222398,0.0216212019222398,"HBG1/SOD2/HBD/HBM/HBQ1/ADGB/HBA2/HBG2/HBA1/TDO2/HBB/CYP1A1",12
"GO:0020037","heme binding","26/1485","48/4420",0.541666666666667,1.61223344556678,3.0333237656267,0.00254048395634038,0.0270639311267282,0.0270639311267282,"CYP7B1/IDO2/CYP4F22/HBG1/CYP24A1/HBD/HBM/CYBB/NOS2/HBQ1/ADGB/STEAP1/FA2H/BACH1/IDO1/PTGS2/HBA2/HBG2/HBA1/TDO2/HBB/CYP1A1/FLVCR2/CYB5R4/JAK2/CYP4F3",26
"GO:0017111","ribonucleoside triphosphate phosphatase activity","75/1485","171/4420",0.43859649122807,1.30545218264517,2.89747099551475,0.00281351025729735,0.0293730470861843,0.0293730470861843,"ATP10B/KIF20A/ATP6V1A/RAB19/HELB/KIF23/RAB39B/RGS18/ATP2B1/ASCC3/RGS8/KIF15/GBP3/ARL4C/GCH1/HELLS/CCT2/HSPA13/RGS2/NLRP10/RAB39A/RAB33A/ARL4A/GNG10/ABCE1/TRIP13/ABCC4/KIF14/ENTPD7/RAB25/GBP1/RECQL/BLM/GIMAP4/KIF2C/GBP5/KIF20B/SRP54/RAB27A/RAB32/KIF18A/SMCHD1/RHOH/RGS1/ATP8A2/ATAD5/POLQ/RAB3B/NRAS/RAB27B/ATP13A3/ABCA12/BRIP1/ARHGDIB/TUBB1/SMPDL3A/KIF18B/TAP1/GIMAP5/BTAF1/SMC4/ERCC6L/ATP8B4/ENTPD1/RGS13/ATP11C/RAC2/GIMAP2/NUGGC/ABCA13/GBP4/ORC1/KIFC1/RAP1B/DDX60L",75
"GO:0008237","metallopeptidase activity","28/1485","53/4420",0.528301886792453,1.57245410075599,2.98200374427199,0.00286983689435544,0.0293736246834027,0.0293736246834027,"MMP3/MMP13/ADAMTS18/ADAMTS4/ADAM28/CPA5/DPEP1/MMP12/MMP9/STAMBPL1/TRABD2A/CPXM1/LAP3/KLK7/MMP1/AGTPBP1/ADAMDEC1/ADAM8/PHEX/ERAP2/MMP7/MMP25/ADAM19/CPA3/ADAMTS6/MMP8/ADAM12/LTA4H",28
